,ts,id,Ax,Ay,Az,Gx,Gy,Gz
3650,35.745,IMU0,-0.2802734375,0.2841796875,-0.2451171875,-96.35854341736695,-140.75630252100842,-74.50980392156863
3651,35.755,IMU0,-0.40625,0.37646484375,-0.248046875,-100.63025210084034,-212.46498599439778,-74.85994397759104
3652,35.765,IMU0,-0.5234375,0.56201171875,-0.3046875,-111.9747899159664,-281.2324929971989,-70.30812324929973
3653,35.775,IMU0,-0.39501953125,0.3583984375,-0.1455078125,-113.30532212885154,-338.1652661064426,-64.56582633053222
3654,35.785,IMU0,-0.4150390625,0.33203125,-0.18017578125,-118.55742296918768,-348.80952380952385,-57.352941176470594
3655,35.795,IMU0,-0.60595703125,0.35205078125,-0.23828125,-117.99719887955183,-354.6918767507003,-48.879551820728295
3656,35.805,IMU0,-0.36328125,0.1572265625,-0.17578125,-117.43697478991596,-365.6862745098039,-40.33613445378151
3657,35.815,IMU0,-0.443359375,0.13916015625,-0.1259765625,-118.4873949579832,-364.6358543417367,-32.563025210084035
3658,35.825,IMU0,-0.45654296875,0.17822265625,-0.15771484375,-116.5266106442577,-362.8851540616247,-26.750700280112046
3659,35.835,IMU0,-0.62841796875,0.31689453125,-0.19482421875,-115.96638655462185,-354.06162464985994,-18.69747899159664
3660,35.845,IMU0,-0.47998046875,0.22412109375,-0.08349609375,-115.26610644257704,-336.5546218487395,-8.683473389355743
3661,35.855,IMU0,-0.423828125,0.16064453125,-0.10595703125,-114.00560224089637,-322.6890756302521,-2.450980392156863
3662,35.865,IMU0,-0.47607421875,0.20361328125,-0.1162109375,-113.0952380952381,-306.6526610644258,1.680672268907563
3663,35.875,IMU0,-0.4892578125,0.20947265625,-0.09912109375,-112.46498599439776,-290.26610644257704,6.932773109243698
3664,35.885,IMU0,-0.431640625,0.18115234375,-0.10302734375,-113.0952380952381,-280.5322128851541,11.344537815126051
3665,35.895,IMU0,-0.4580078125,0.18115234375,-0.12646484375,-113.0952380952381,-280.5322128851541,11.344537815126051
3666,35.905,IMU0,-0.4580078125,0.22119140625,-0.12646484375,-111.41456582633053,-270.86834733893556,14.775910364145659
3667,35.915,IMU0,-0.63720703125,0.3623046875,-0.064453125,-109.38375350140056,-246.56862745098042,21.008403361344538
3668,35.925,IMU0,-0.29345703125,0.13037109375,-0.00439453125,-106.44257703081233,-211.41456582633054,26.820728291316527
3669,35.935,IMU0,-0.34716796875,0.1259765625,0.06103515625,-102.31092436974791,-190.406162464986,27.24089635854342
3670,35.945,IMU0,-0.3896484375,0.20068359375,0.07373046875,-97.61904761904762,-164.7058823529412,26.400560224089638
3671,35.955,IMU0,-0.50634765625,0.248046875,0.13720703125,-91.31652661064426,-112.81512605042018,29.831932773109244
3672,35.965,IMU0,-0.58837890625,0.3388671875,0.01318359375,-87.74509803921569,-74.71988795518207,33.54341736694678
3673,35.975,IMU0,-0.5126953125,0.2138671875,0.0966796875,-83.61344537815127,-42.50700280112045,39.56582633053222
3674,35.985,IMU0,-0.4345703125,0.21630859375,0.06787109375,-83.68347338935574,-10.57422969187675,43.207282913165265
3675,35.995,IMU0,-0.353515625,0.2216796875,0.0546875,-81.9327731092437,10.084033613445378,42.787114845938376
3676,36.005,IMU0,-0.4365234375,0.1611328125,0.103515625,-80.74229691876751,42.787114845938376,43.0672268907563
3677,36.015,IMU0,-0.35693359375,0.107421875,0.0458984375,-80.74229691876751,83.33333333333334,42.08683473389356
3678,36.025,IMU0,-0.25048828125,0.025390625,0.0263671875,-78.36134453781513,111.27450980392157,38.23529411764706
3679,36.035,IMU0,-0.32568359375,0.037109375,0.0888671875,-78.0812324929972,131.9327731092437,32.63305322128852
3680,36.045,IMU0,-0.31689453125,0.0693359375,0.04150390625,-79.06162464985995,156.65266106442579,26.89075630252101
3681,36.055,IMU0,-0.39599609375,0.115234375,0.0615234375,-76.82072829131653,179.76190476190476,21.77871148459384
3682,36.065,IMU0,-0.64453125,0.3017578125,0.04345703125,-75.56022408963585,213.0952380952381,19.537815126050422
3683,36.075,IMU0,-0.634765625,0.26416015625,0.03515625,-72.89915966386555,258.75350140056025,22.198879551820728
3684,36.085,IMU0,-0.67529296875,0.1943359375,0.11474609375,-70.09803921568627,293.4873949579832,25.630252100840337
3685,36.095,IMU0,-0.59912109375,0.24169921875,-0.03662109375,-70.16806722689076,319.9579831932773,25.630252100840337
3686,36.105,IMU0,-0.5869140625,0.22900390625,0.03173828125,-65.406162464986,343.4873949579832,24.57983193277311
3687,36.115,IMU0,-0.607421875,0.21435546875,0.02001953125,-63.16526610644258,369.04761904761904,23.179271708683473
3688,36.125,IMU0,-0.6396484375,0.1826171875,-0.0126953125,-59.173669467787114,394.6078431372549,21.77871148459384
3689,36.135,IMU0,-0.4638671875,0.072265625,-0.0478515625,-55.952380952380956,418.4173669467787,19.18767507002801
3690,36.145,IMU0,-0.486328125,0.04541015625,-0.03515625,-52.3109243697479,434.80392156862746,14.215686274509805
3691,36.155,IMU0,-0.46240234375,0.04248046875,-0.0751953125,-48.459383753501406,448.10924369747903,7.843137254901961
3692,36.165,IMU0,-0.4638671875,0.0595703125,-0.134765625,-44.88795518207283,458.12324929971993,0.700280112044818
3693,36.175,IMU0,-0.60986328125,0.14013671875,-0.17333984375,-40.826330532212886,471.42857142857144,-3.8515406162464987
3694,36.185,IMU0,-0.6259765625,0.255859375,-0.2119140625,-36.34453781512605,483.33333333333337,-4.971988795518207
3695,36.195,IMU0,-0.8857421875,0.35107421875,-0.294921875,-33.753501400560225,486.34453781512605,-1.3305322128851542
3696,36.205,IMU0,-0.59423828125,0.24169921875,-0.24951171875,-32.49299719887955,462.4649859943978,1.680672268907563
3697,36.215,IMU0,-0.4326171875,0.1865234375,-0.1953125,-33.89355742296919,436.9747899159664,0.6302521008403361
3698,36.225,IMU0,-0.2919921875,0.11376953125,-0.1962890625,-29.831932773109244,408.05322128851543,-4.131652661064426
3699,36.235,IMU0,-0.2548828125,0.12451171875,-0.203125,-26.47058823529412,382.98319327731093,-10.57422969187675
3700,36.245,IMU0,-0.2802734375,0.14794921875,-0.18505859375,-21.218487394957982,356.7927170868347,-16.876750700280112
3701,36.255,IMU0,-0.3271484375,0.24560546875,-0.23828125,-18.067226890756302,329.20168067226894,-22.058823529411764
3702,36.265,IMU0,-0.474609375,0.28271484375,-0.32421875,-15.056022408963585,288.09523809523813,-24.439775910364148
3703,36.275,IMU0,-0.3466796875,0.19482421875,-0.27978515625,-14.635854341736696,240.61624649859945,-25.28011204481793
3704,36.285,IMU0,-0.2724609375,0.16259765625,-0.27490234375,-12.955182072829132,214.7058823529412,-25.490196078431374
3705,36.295,IMU0,-0.23828125,0.14697265625,-0.251953125,-8.683473389355743,196.42857142857144,-25.7703081232493
3706,36.305,IMU0,-0.16162109375,0.12451171875,-0.24462890625,-4.481792717086835,179.55182072829132,-26.260504201680675
3707,36.315,IMU0,-0.13623046875,0.11328125,-0.22119140625,1.4705882352941178,161.83473389355743,-27.801120448179272
3708,36.325,IMU0,-0.10791015625,0.14404296875,-0.2099609375,7.072829131652662,142.64705882352942,-30.88235294117647
3709,36.335,IMU0,-0.04638671875,0.166015625,-0.23095703125,10.154061624649861,113.30532212885154,-35.294117647058826
3710,36.345,IMU0,-0.08447265625,0.24658203125,-0.2451171875,15.19607843137255,70.23809523809524,-39.70588235294118
3711,36.355,IMU0,0.00341796875,0.23583984375,-0.2392578125,12.675070028011206,6.0924369747899165,-45.51820728291317
3712,36.365,IMU0,0.00341796875,0.23583984375,-0.2392578125,12.675070028011206,6.0924369747899165,-45.51820728291317
3713,36.375,IMU0,-0.0888671875,0.2490234375,-0.26806640625,12.254901960784315,-74.92997198879551,-52.24089635854342
3714,36.385,IMU0,-0.06005859375,0.134765625,-0.2099609375,9.73389355742297,-160.8543417366947,-59.2436974789916
3715,36.395,IMU0,-0.17529296875,0.15087890625,-0.3056640625,5.46218487394958,-219.81792717086836,-64.00560224089637
3716,36.405,IMU0,-0.17529296875,0.060546875,-0.1884765625,6.932773109243698,-284.73389355742296,-70.72829131652661
3717,36.415,IMU0,-0.17431640625,0.1044921875,-0.2939453125,3.011204481792717,-309.10364145658264,-74.71988795518207
3718,36.425,IMU0,-0.22021484375,0.12451171875,-0.28515625,7.072829131652662,-336.1344537815126,-76.75070028011204
3719,36.435,IMU0,-0.341796875,0.14794921875,-0.302734375,4.69187675070028,-355.39215686274514,-75.77030812324931
3720,36.445,IMU0,-0.4052734375,0.14404296875,-0.24267578125,8.19327731092437,-371.7787114845938,-75.63025210084034
3721,36.455,IMU0,-0.4072265625,0.2060546875,-0.2744140625,3.5714285714285716,-386.2745098039216,-76.12044817927172
3722,36.465,IMU0,-0.47119140625,0.1474609375,-0.23095703125,4.69187675070028,-414.2857142857143,-77.17086834733894
3723,36.475,IMU0,-0.49755859375,0.12939453125,-0.1875,2.2408963585434174,-423.1792717086835,-77.73109243697479
3724,36.485,IMU0,-0.5869140625,0.1806640625,-0.24072265625,0.4901960784313726,-427.10084033613447,-77.31092436974791
3725,36.495,IMU0,-0.61328125,0.19384765625,-0.18408203125,-1.680672268907563,-418.4873949579832,-74.92997198879551
3726,36.505,IMU0,-0.7080078125,0.216796875,-0.181640625,-3.8515406162464987,-393.4173669467787,-70.86834733893558
3727,36.515,IMU0,-0.57568359375,0.17919921875,-0.189453125,-4.831932773109244,-355.812324929972,-66.24649859943978
3728,36.525,IMU0,-0.6923828125,0.1728515625,-0.14697265625,-5.392156862745098,-321.1484593837535,-61.484593837535016
3729,36.535,IMU0,-0.64306640625,0.21337890625,-0.16943359375,-6.792717086834735,-299.3697478991597,-56.44257703081233
3730,36.545,IMU0,-0.59912109375,0.21337890625,-0.12451171875,-9.103641456582633,-291.1064425770308,-52.38095238095239
3731,36.555,IMU0,-0.59130859375,0.16943359375,-0.10595703125,-13.58543417366947,-290.96638655462186,-49.36974789915966
3732,36.565,IMU0,-0.5732421875,0.18603515625,-0.1796875,-18.067226890756302,-291.6666666666667,-47.689075630252105
3733,36.575,IMU0,-0.6123046875,0.22900390625,-0.1708984375,-21.288515406162468,-280.18207282913164,-45.168067226890756
3734,36.585,IMU0,-0.6494140625,0.21630859375,-0.134765625,-23.31932773109244,-256.1624649859944,-40.056022408963585
3735,36.595,IMU0,-0.6728515625,0.232421875,-0.08056640625,-24.789915966386555,-222.54901960784315,-34.31372549019608
3736,36.605,IMU0,-0.57861328125,0.22509765625,-0.064453125,-27.17086834733894,-191.38655462184875,-28.50140056022409
3737,36.615,IMU0,-0.5009765625,0.16650390625,-0.01953125,-29.901960784313726,-178.99159663865547,-24.50980392156863
3738,36.625,IMU0,-0.4287109375,0.13134765625,0.0205078125,-31.722689075630253,-173.66946778711485,-23.73949579831933
3739,36.635,IMU0,-0.38720703125,0.111328125,0.0302734375,-34.943977591036415,-163.72549019607843,-23.80952380952381
3740,36.645,IMU0,-0.4453125,0.14404296875,-0.00439453125,-37.324929971988794,-150.98039215686276,-23.949579831932773
3741,36.655,IMU0,-0.439453125,0.15380859375,-0.02734375,-39.14565826330532,-132.0028011204482,-23.38935574229692
3742,36.665,IMU0,-0.52490234375,0.2314453125,0.00390625,-40.26610644257703,-106.79271708683474,-21.568627450980394
3743,36.675,IMU0,-0.53173828125,0.28271484375,0.02587890625,-41.52661064425771,-75.0,-17.717086834733895
3744,36.685,IMU0,-0.86376953125,0.435546875,0.017578125,-40.19607843137255,-32.42296918767507,-10.154061624649861
3745,36.695,IMU0,-0.56689453125,0.3310546875,-0.00390625,-35.364145658263304,31.65266106442577,0.1400560224089636
3746,36.705,IMU0,-0.70556640625,0.20751953125,0.0927734375,-32.07282913165266,115.96638655462185,10.92436974789916
3747,36.715,IMU0,-0.49755859375,0.12255859375,-0.05810546875,-31.862745098039216,190.89635854341736,17.717086834733895
3748,36.725,IMU0,-0.5732421875,0.0546875,0.02783203125,-25.980392156862745,229.34173669467788,20.798319327731093
3749,36.735,IMU0,-0.544921875,0.0869140625,-0.01513671875,-30.32212885154062,267.43697478991595,22.899159663865547
3750,36.745,IMU0,-0.54296875,0.083984375,-0.068359375,-27.521008403361346,284.73389355742296,23.529411764705884
3751,36.755,IMU0,-0.63671875,0.15283203125,-0.04052734375,-28.711484593837536,301.8207282913165,24.649859943977592
3752,36.765,IMU0,-0.56103515625,0.18896484375,-0.0185546875,-30.81232492997199,310.5742296918768,25.420168067226893
3753,36.775,IMU0,-0.5400390625,0.244140625,-0.0419921875,-33.333333333333336,308.61344537815125,24.50980392156863
3754,36.785,IMU0,-0.60302734375,0.29345703125,-0.080078125,-35.92436974789916,294.2577030812325,22.54901960784314
3755,36.795,IMU0,-0.58740234375,0.23583984375,-0.11865234375,-39.14565826330532,279.2717086834734,21.988795518207283
3756,36.805,IMU0,-0.47314453125,0.11962890625,-0.099609375,-42.50700280112045,263.375350140056,21.218487394957982
3757,36.815,IMU0,-0.34326171875,0.03466796875,-0.095703125,-43.0672268907563,252.52100840336135,17.22689075630252
3758,36.825,IMU0,-0.3330078125,0.03466796875,-0.15185546875,-43.0672268907563,252.52100840336135,17.22689075630252
3759,36.835,IMU0,-0.3330078125,0.05126953125,-0.15185546875,-43.13725490196079,249.6498599439776,11.27450980392157
3760,36.845,IMU0,-0.36669921875,0.0771484375,-0.1650390625,-40.826330532212886,248.9495798319328,5.5322128851540615
3761,36.855,IMU0,-0.41357421875,0.16357421875,-0.2041015625,-39.49579831932773,249.85994397759106,0.7703081232492998
3762,36.865,IMU0,-0.537109375,0.24462890625,-0.20703125,-38.72549019607843,250.3501400560224,-1.1204481792717087
3763,36.875,IMU0,-0.45947265625,0.16845703125,-0.16064453125,-37.18487394957983,252.45098039215688,-1.7507002801120448
3764,36.885,IMU0,-0.60400390625,0.296875,-0.197265625,-36.27450980392157,256.8627450980392,-2.030812324929972
3765,36.895,IMU0,-0.77587890625,0.42626953125,-0.21240234375,-36.83473389355743,240.54621848739498,0.7703081232492998
3766,36.905,IMU0,-0.4970703125,0.21337890625,-0.14892578125,-41.31652661064426,202.3109243697479,4.551820728291316
3767,36.915,IMU0,-0.40625,0.197265625,-0.2314453125,-44.25770308123249,160.43417366946778,3.5714285714285716
3768,36.925,IMU0,-0.26025390625,0.1845703125,-0.21875,-43.8375350140056,118.13725490196079,-1.2605042016806722
3769,36.935,IMU0,-0.29736328125,0.23486328125,-0.1669921875,-47.05882352941177,92.3669467787115,-6.302521008403362
3770,36.945,IMU0,-0.36865234375,0.28173828125,-0.25732421875,-45.02801120448179,65.12605042016807,-11.344537815126051
3771,36.955,IMU0,-0.35302734375,0.16650390625,-0.1767578125,-42.997198879551824,51.89075630252101,-13.935574229691877
3772,36.965,IMU0,-0.29541015625,0.111328125,-0.1962890625,-42.50700280112045,56.792717086834735,-15.616246498599441
3773,36.975,IMU0,-0.26708984375,0.06494140625,-0.18896484375,-37.60504201680673,56.86274509803922,-18.907563025210084
3774,36.985,IMU0,-0.27099609375,0.095703125,-0.21240234375,-34.66386554621849,58.89355742296919,-22.128851540616246
3775,36.995,IMU0,-0.2939453125,0.10595703125,-0.19384765625,-30.32212885154062,55.602240896358545,-24.299719887955185
3776,37.005,IMU0,-0.34912109375,0.171875,-0.208984375,-26.12044817927171,49.50980392156863,-25.910364145658264
3777,37.015,IMU0,-0.509765625,0.396484375,-0.28076171875,-26.96078431372549,32.42296918767507,-26.47058823529412
3778,37.025,IMU0,-0.6689453125,0.47607421875,-0.3330078125,-33.05322128851541,-26.5406162464986,-24.089635854341736
3779,37.035,IMU0,-0.39794921875,0.3173828125,-0.193359375,-37.04481792717087,-98.52941176470588,-22.689075630252102
3780,37.045,IMU0,-0.34619140625,0.33154296875,-0.20947265625,-46.148459383753504,-134.1736694677871,-22.198879551820728
3781,37.055,IMU0,-0.28662109375,0.2177734375,-0.19775390625,-43.90756302521009,-180.11204481792717,-25.630252100840337
3782,37.065,IMU0,-0.2119140625,0.19775390625,-0.21533203125,-46.918767507002805,-199.57983193277312,-29.971988795518207
3783,37.075,IMU0,-0.2783203125,0.1396484375,-0.1337890625,-44.537815126050425,-211.27450980392157,-33.68347338935575
3784,37.085,IMU0,-0.2939453125,0.15869140625,-0.197265625,-44.187675070028014,-213.72549019607845,-36.5546218487395
3785,37.095,IMU0,-0.39892578125,0.1904296875,-0.25146484375,-42.85714285714286,-223.66946778711485,-38.865546218487395
3786,37.105,IMU0,-0.4716796875,0.28369140625,-0.22998046875,-44.32773109243698,-230.53221288515408,-39.14565826330532
3787,37.115,IMU0,-0.6171875,0.34326171875,-0.25390625,-47.47899159663866,-228.5014005602241,-35.294117647058826
3788,37.125,IMU0,-0.59619140625,0.4052734375,-0.28369140625,-46.77871148459384,-221.218487394958,-29.6218487394958
3789,37.135,IMU0,-0.75244140625,0.380859375,-0.23681640625,-47.689075630252105,-198.17927170868347,-19.95798319327731
3790,37.145,IMU0,-0.45849609375,0.2841796875,-0.16552734375,-48.03921568627451,-170.8683473389356,-12.184873949579833
3791,37.155,IMU0,-0.70263671875,0.3447265625,-0.12109375,-44.957983193277315,-135.57422969187675,-5.46218487394958
3792,37.165,IMU0,-0.30615234375,0.18017578125,-0.1455078125,-43.55742296918768,-100.4201680672269,-0.700280112044818
3793,37.175,IMU0,-0.32958984375,0.1181640625,-0.01171875,-39.285714285714285,-85.57422969187675,-2.450980392156863
3794,37.185,IMU0,-0.361328125,0.16162109375,-0.0673828125,-39.77591036414566,-76.40056022408965,-6.23249299719888
3795,37.195,IMU0,-0.41259765625,0.2109375,-0.0791015625,-39.21568627450981,-72.05882352941177,-9.453781512605042
3796,37.205,IMU0,-0.49755859375,0.22314453125,-0.126953125,-41.45658263305322,-77.10084033613445,-10.294117647058824
3797,37.215,IMU0,-0.5107421875,0.24365234375,-0.1494140625,-44.46778711484594,-82.14285714285715,-9.523809523809524
3798,37.225,IMU0,-0.5166015625,0.244140625,-0.16064453125,-46.70868347338936,-78.43137254901961,-7.913165266106443
3799,37.235,IMU0,-0.52197265625,0.259765625,-0.18359375,-48.73949579831933,-69.95798319327731,-6.022408963585434
3800,37.245,IMU0,-0.51611328125,0.24658203125,-0.080078125,-50.7703081232493,-57.07282913165266,-3.151260504201681
3801,37.255,IMU0,-0.75,0.462890625,-0.15380859375,-52.73109243697479,-34.80392156862745,2.170868347338936
3802,37.265,IMU0,-0.37890625,0.27587890625,-0.03564453125,-52.450980392156865,-10.014005602240896,7.703081232492997
3803,37.275,IMU0,-0.359375,0.19091796875,-0.00048828125,-51.610644257703086,7.983193277310924,7.142857142857143
3804,37.285,IMU0,-0.349609375,0.19775390625,-0.02685546875,-51.5406162464986,19.95798319327731,2.9411764705882355
3805,37.295,IMU0,-0.349609375,0.19775390625,-0.02685546875,-51.5406162464986,19.95798319327731,2.9411764705882355
3806,37.305,IMU0,-0.48779296875,0.18115234375,-0.00390625,-49.36974789915966,35.57422969187675,0.9103641456582633
3807,37.315,IMU0,-0.41015625,0.09716796875,-0.08447265625,-50.21008403361345,51.610644257703086,0.700280112044818
3808,37.325,IMU0,-0.39990234375,0.046875,-0.076171875,-48.529411764705884,61.134453781512605,-0.9803921568627452
3809,37.335,IMU0,-0.39892578125,0.1025390625,-0.04345703125,-49.01960784313726,74.78991596638656,-3.011204481792717
3810,37.345,IMU0,-0.49755859375,0.14501953125,-0.04443359375,-49.50980392156863,84.87394957983193,-4.061624649859944
3811,37.355,IMU0,-0.4365234375,0.13330078125,-0.04052734375,-48.38935574229692,94.74789915966387,-4.901960784313726
3812,37.365,IMU0,-0.32763671875,0.09765625,-0.06005859375,-49.299719887955185,111.1344537815126,-6.792717086834735
3813,37.375,IMU0,-0.51416015625,0.1787109375,-0.05810546875,-48.319327731092436,123.24929971988796,-9.593837535014005
3814,37.385,IMU0,-0.43408203125,0.16650390625,-0.0791015625,-47.61904761904762,132.91316526610646,-11.134453781512606
3815,37.395,IMU0,-0.443359375,0.119140625,-0.08544921875,-46.70868347338936,139.84593837535016,-12.394957983193278
3816,37.405,IMU0,-0.41552734375,0.13232421875,-0.07568359375,-45.51820728291317,147.05882352941177,-14.705882352941178
3817,37.415,IMU0,-0.40771484375,0.189453125,-0.14208984375,-45.02801120448179,146.84873949579833,-17.57703081232493
3818,37.425,IMU0,-0.3544921875,0.115234375,-0.09375,-42.436974789915965,135.64425770308125,-21.1484593837535
3819,37.435,IMU0,-0.34033203125,0.1171875,-0.1240234375,-44.11764705882353,129.2016806722689,-25.840336134453782
3820,37.445,IMU0,-0.3310546875,0.091796875,-0.12890625,-42.577030812324935,118.76750700280112,-30.952380952380953
3821,37.455,IMU0,-0.396484375,0.142578125,-0.16845703125,-41.31652661064426,115.89635854341738,-34.943977591036415
3822,37.465,IMU0,-0.4921875,0.18701171875,-0.18798828125,-41.66666666666667,117.15686274509804,-37.04481792717087
3823,37.475,IMU0,-0.5634765625,0.2275390625,-0.2197265625,-41.38655462184874,124.78991596638656,-36.20448179271709
3824,37.485,IMU0,-0.6669921875,0.23095703125,-0.19775390625,-40.89635854341737,141.9467787114846,-31.722689075630253
3825,37.495,IMU0,-0.39501953125,0.10009765625,-0.15283203125,-38.58543417366947,162.39495798319328,-27.591036414565828
3826,37.505,IMU0,-0.41015625,0.10693359375,-0.134765625,-33.96358543417367,181.51260504201682,-28.0812324929972
3827,37.515,IMU0,-0.4140625,0.130859375,-0.1611328125,-29.6218487394958,203.01120448179273,-29.551820728291318
3828,37.525,IMU0,-0.5205078125,0.14892578125,-0.17138671875,-25.420168067226893,220.23809523809524,-29.831932773109244
3829,37.535,IMU0,-0.3642578125,0.1328125,-0.1279296875,-21.708683473389357,224.2997198879552,-30.742296918767508
3830,37.545,IMU0,-0.41162109375,0.109375,-0.13330078125,-19.39775910364146,218.69747899159665,-32.49299719887955
3831,37.555,IMU0,-0.34521484375,0.07763671875,-0.1826171875,-16.03641456582633,206.09243697478993,-35.294117647058826
3832,37.565,IMU0,-0.25634765625,0.0703125,-0.17919921875,-13.445378151260504,192.36694677871148,-39.77591036414566
3833,37.575,IMU0,-0.34814453125,0.1435546875,-0.19873046875,-12.46498599439776,174.57983193277312,-43.4873949579832
3834,37.585,IMU0,-0.48193359375,0.234375,-0.30810546875,-12.815126050420169,140.12605042016807,-45.51820728291317
3835,37.595,IMU0,-0.5029296875,0.23291015625,-0.2509765625,-12.955182072829132,101.61064425770309,-44.957983193277315
3836,37.605,IMU0,-0.5283203125,0.26953125,-0.26904296875,-17.787114845938376,83.8935574229692,-41.806722689075634
3837,37.615,IMU0,-0.51123046875,0.22119140625,-0.28662109375,-16.106442577030812,67.99719887955182,-38.16526610644258
3838,37.625,IMU0,-0.44921875,0.22314453125,-0.21337890625,-18.487394957983195,60.294117647058826,-34.87394957983194
3839,37.635,IMU0,-0.40087890625,0.18017578125,-0.1953125,-18.907563025210084,38.51540616246499,-33.05322128851541
3840,37.645,IMU0,-0.2783203125,0.091796875,-0.21728515625,-18.137254901960784,11.484593837535014,-33.19327731092437
3841,37.655,IMU0,-0.24365234375,0.06494140625,-0.19140625,-17.92717086834734,-6.652661064425771,-35.57422969187675
3842,37.665,IMU0,-0.2705078125,0.08154296875,-0.21044921875,-16.596638655462186,-18.627450980392158,-38.16526610644258
3843,37.675,IMU0,-0.32470703125,0.1201171875,-0.17626953125,-15.266106442577032,-38.58543417366947,-40.616246498599445
3844,37.685,IMU0,-0.40478515625,0.18896484375,-0.21337890625,-18.837535014005603,-65.12605042016807,-40.89635854341737
3845,37.695,IMU0,-0.455078125,0.1826171875,-0.294921875,-19.95798319327731,-111.69467787114847,-40.826330532212886
3846,37.705,IMU0,-0.40966796875,0.16259765625,-0.14892578125,-25.28011204481793,-158.26330532212887,-40.826330532212886
3847,37.715,IMU0,-0.419921875,0.1298828125,-0.20947265625,-32.07282913165266,-201.9607843137255,-40.68627450980392
3848,37.725,IMU0,-0.39453125,0.10791015625,-0.18359375,-32.77310924369748,-239.98599439775913,-41.246498599439775
3849,37.735,IMU0,-0.39697265625,0.10986328125,-0.18115234375,-37.74509803921569,-261.41456582633054,-41.31652661064426
3850,37.745,IMU0,-0.376953125,0.07763671875,-0.1396484375,-40.12605042016807,-282.49299719887955,-41.45658263305322
3851,37.755,IMU0,-0.3125,0.07666015625,-0.1865234375,-40.12605042016807,-282.49299719887955,-41.45658263305322
3852,37.765,IMU0,-0.3125,0.07666015625,-0.1865234375,-42.36694677871149,-298.1792717086835,-42.997198879551824
3853,37.775,IMU0,-0.36083984375,0.060546875,-0.125,-42.7170868347339,-310.85434173669466,-44.537815126050425
3854,37.785,IMU0,-0.41796875,0.1005859375,-0.130859375,-46.21848739495798,-316.31652661064425,-45.51820728291317
3855,37.795,IMU0,-0.46728515625,0.13232421875,-0.1796875,-48.03921568627451,-319.74789915966386,-45.02801120448179
3856,37.805,IMU0,-0.583984375,0.134765625,-0.14697265625,-48.529411764705884,-313.515406162465,-41.45658263305322
3857,37.815,IMU0,-0.59814453125,0.14794921875,-0.08837890625,-51.260504201680675,-286.6946778711485,-35.364145658263304
3858,37.825,IMU0,-0.56591796875,0.14990234375,-0.07763671875,-51.610644257703086,-249.15966386554624,-28.50140056022409
3859,37.835,IMU0,-0.63037109375,0.17578125,-0.1337890625,-49.57983193277311,-205.74229691876752,-21.07843137254902
3860,37.845,IMU0,-0.6298828125,0.173828125,-0.04150390625,-46.98879551820728,-151.89075630252103,-11.554621848739496
3861,37.855,IMU0,-0.83837890625,0.34033203125,-0.14453125,-45.378151260504204,-97.89915966386555,-1.050420168067227
3862,37.865,IMU0,-0.44384765625,0.20556640625,-0.01513671875,-42.15686274509804,-47.89915966386555,9.523809523809524
3863,37.875,IMU0,-0.49853515625,0.1474609375,-0.0126953125,-42.296918767507,-27.100840336134453,14.565826330532213
3864,37.885,IMU0,-0.34521484375,0.126953125,-0.0234375,-41.52661064425771,-27.100840336134453,13.795518207282914
3865,37.895,IMU0,-0.57275390625,0.1611328125,0.00634765625,-41.31652661064426,-21.35854341736695,14.84593837535014
3866,37.905,IMU0,-0.59423828125,0.1455078125,-0.12109375,-43.34733893557423,4.901960784313726,19.537815126050422
3867,37.915,IMU0,-0.60986328125,0.08447265625,-0.00732421875,-39.56582633053222,42.997198879551824,25.840336134453782
3868,37.925,IMU0,-0.451171875,0.0556640625,-0.0478515625,-40.33613445378151,92.50700280112045,31.58263305322129
3869,37.935,IMU0,-0.43115234375,0.05322265625,0.001953125,-37.74509803921569,123.17927170868347,33.68347338935575
3870,37.945,IMU0,-0.42822265625,0.07177734375,-0.015625,-37.11484593837535,145.93837535014006,33.89355742296919
3871,37.955,IMU0,-0.4892578125,0.13037109375,-0.02978515625,-36.83473389355743,161.9747899159664,33.68347338935575
3872,37.965,IMU0,-0.548828125,0.13671875,-0.06103515625,-37.60504201680673,171.6386554621849,34.733893557422974
3873,37.975,IMU0,-0.39697265625,0.08349609375,-0.0595703125,-40.056022408963585,172.96918767507003,35.294117647058826
3874,37.985,IMU0,-0.404296875,0.03857421875,-0.1064453125,-42.15686274509804,164.42577030812325,33.05322128851541
3875,37.995,IMU0,-0.3447265625,0.02197265625,-0.08935546875,-43.90756302521009,155.74229691876752,28.991596638655462
3876,38.005,IMU0,-0.310546875,0.03662109375,-0.125,-47.689075630252105,147.7591036414566,24.229691876750703
3877,38.015,IMU0,-0.33837890625,0.03564453125,-0.1279296875,-48.319327731092436,134.87394957983193,19.11764705882353
3878,38.025,IMU0,-0.38037109375,0.06640625,-0.1533203125,-50.420168067226896,128.0812324929972,14.84593837535014
3879,38.035,IMU0,-0.4736328125,0.1396484375,-0.16845703125,-52.52100840336135,121.42857142857143,12.044817927170868
3880,38.045,IMU0,-0.5703125,0.1962890625,-0.1767578125,-54.6218487394958,118.55742296918768,12.53501400560224
3881,38.055,IMU0,-0.46240234375,0.16015625,-0.150390625,-56.72268907563026,120.0280112044818,13.935574229691877
